Year	Y	I	A	C	D	NAS	HE	GA	L	S	TD	EP	J	ED	PREX	FS	T	HH	E	SI	LC	PR	II	ITC	TC	SBA	VA	GS	FEM	CR	PM	JU	NS	AE	NF	P	W	CS	FT	ER	PE	GP	IC	SSA	FR	AA	PRVP	SE	HS	CC	CSA	NMB	N	MS	LR	FE	AC	IA	NCU	FW	FP	RR	CAB	FCA	NC	NA	M	FAA	FHL	MC	FA	FMC	F	FL	DC	ID	B	CZ	OP	NHA	AR	ONR	NASA	FM	AG	GB	ES	ICA	FCD	U	PL	PHE	PA	CA	FO	H	CI	Z	SB	OD	SS	OHW	G	STT	NAT	AS	WY	CNG	HGY	X	MA	TA	TS	GAO	FTZ	FC	OGA	RL	PAC	FF	EC	EB	JA	DT	LGL	OAE	JUL	TF	OSU	OAD	CNW	OYY	OT	RS	UF	PER	RNB	ESC	OIN	SQ	ATC	WA	UNI	VB
1971	878	852	836	1208	249	325	369	19	167	96	85	69	30	24	89	56	38	34	4	421	39	49	0	3	71	4	6	34	0	12	6	44	12	11	1	2	1	19	14	74	0	10	22	5	8	16	0	6	0	57	0	1	1	0	16	0	2	3	4	0	7	4	6	2	0	2	0	3	2	0	0	2	0	0	0	0	0	2	0	0	0	0	0	5	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1972	941	489	855	1735	261	196	397	53	196	94	80	68	80	22	99	40	45	31	9	39	274	34	0	2	41	7	6	33	3	14	6	42	25	10	5	1	1	22	12	55	0	12	34	2	7	11	0	12	0	55	0	2	1	0	15	0	2	1	6	0	9	1	8	5	1	1	0	3	2	0	0	2	0	0	1	0	0	1	0	0	0	0	1	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1973	1924	495	894	1645	292	98	420	91	174	94	64	96	68	26	94	52	61	77	8	39	76	46	0	1	52	7	5	21	2	21	6	40	17	10	8	1	1	26	5	54	0	12	19	5	8	9	0	38	1	62	7	1	1	0	25	0	1	3	4	0	10	3	8	3	0	0	0	2	2	0	0	2	0	1	1	0	0	1	1	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1974	2171	570	942	1370	248	285	409	99	323	90	97	109	66	24	81	27	69	37	14	49	285	37	0	1	55	2	2	45	3	22	8	35	27	23	15	1	1	25	10	109	0	10	46	5	9	7	0	14	1	61	1	2	0	0	20	1	5	2	5	0	15	0	9	7	1	1	0	2	2	0	0	2	0	0	0	0	0	2	1	0	0	0	3	4	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
1975	3462	544	1200	1577	352	282	571	274	316	113	155	130	96	48	69	21	98	56	26	65	113	32	0	3	39	9	6	27	0	34	11	36	42	21	14	1	1	40	17	92	0	12	38	10	8	7	0	18	5	66	2	2	1	0	20	10	3	3	7	0	15	3	6	9	1	1	0	0	2	0	4	4	0	0	0	0	0	3	1	0	0	0	6	3	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
1976	4206	599	1675	2222	335	502	879	282	339	163	253	512	154	49	142	26	155	88	15	58	104	37	0	7	46	7	16	36	2	34	13	43	47	24	15	3	1	55	22	144	2	17	44	4	10	20	0	15	2	53	3	4	0	0	20	22	15	6	9	0	14	2	8	95	1	2	0	0	3	0	0	1	0	0	0	0	0	4	2	0	0	0	5	2	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
1977	4252	557	1692	2110	376	558	772	219	316	137	433	353	175	47	119	29	138	154	82	47	305	39	0	3	36	17	19	39	4	67	25	44	55	27	25	6	1	48	22	73	0	14	46	5	7	2	0	15	0	47	11	3	0	0	16	28	7	4	7	0	126	2	27	4	0	7	0	0	2	0	1	1	0	0	2	0	0	2	0	0	0	0	6	2	0	0	0	2	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
1978	4338	658	1607	1998	326	441	999	152	354	174	404	471	169	62	103	21	144	157	217	43	154	36	0	8	59	3	14	55	8	35	35	65	56	36	20	37	1	31	30	10	0	16	33	3	9	7	0	17	0	19	9	4	0	0	14	15	8	2	7	0	2	3	27	2	0	4	0	0	4	0	0	2	0	0	0	0	0	4	0	0	0	0	7	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0
1979	4192	735	1679	2313	399	449	990	117	359	213	298	508	221	69	132	55	107	150	235	40	124	62	0	4	57	15	9	42	17	74	78	58	44	30	11	24	1	8	34	9	1	20	27	11	8	5	0	18	2	38	49	9	0	0	14	5	8	2	10	0	1	2	35	3	0	2	0	0	4	0	0	2	0	0	0	0	0	5	1	0	0	0	6	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1980	4641	850	1827	2412	427	422	810	112	478	281	408	668	243	216	182	13	201	178	297	48	168	104	0	7	55	40	26	85	54	77	54	70	55	46	10	48	2	4	38	2	5	9	21	6	8	38	0	81	1	60	56	6	0	8	7	7	13	2	6	0	0	4	46	1	0	0	0	0	7	0	0	0	0	0	0	0	0	1	1	0	0	0	6	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
1981	3944	1575	1839	1938	523	409	754	113	278	252	286	237	174	201	324	112	170	33	188	65	160	48	0	72	5	8	21	87	39	82	53	68	43	48	15	33	0	4	18	7	11	10	27	7	10	3	0	27	1	43	6	6	0	11	12	8	5	2	1	0	1	1	46	1	2	0	0	1	6	0	2	2	0	0	0	0	0	3	2	0	0	0	9	3	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1982	3873	1171	1380	1538	589	456	600	93	291	230	294	40	145	181	143	5	160	37	193	48	167	67	0	84	9	59	17	59	32	111	47	153	64	29	12	21	3	3	30	7	8	58	10	5	6	1	0	21	1	48	0	7	0	16	15	6	11	2	2	0	1	1	40	2	0	0	0	0	12	0	0	3	0	0	0	0	0	0	3	0	0	1	5	1	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1983	3166	1832	1398	2628	756	350	510	114	346	286	220	63	170	162	85	10	135	96	169	76	154	136	0	138	4	15	30	56	61	97	51	63	53	39	8	27	0	2	19	4	11	9	10	5	8	5	0	24	1	20	0	3	0	8	11	7	5	6	0	0	1	3	37	2	0	0	0	0	10	0	0	3	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1984	3241	2492	1530	2783	697	352	654	129	509	389	201	101	221	228	124	12	224	28	134	45	143	74	0	161	6	59	88	55	52	35	32	59	54	41	19	26	0	2	27	4	64	7	13	5	13	8	0	28	0	40	0	8	0	3	17	5	3	12	0	0	2	1	165	0	0	2	0	0	9	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1985	2743	1058	1861	2411	834	252	689	191	460	524	274	92	173	208	99	9	180	29	161	50	162	58	0	108	10	13	95	77	31	20	42	82	67	63	30	74	0	2	12	4	30	8	14	6	13	8	0	30	2	21	0	3	0	6	15	7	12	13	3	0	2	1	0	3	0	0	0	0	9	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
1986	3745	939	1756	2130	588	189	676	243	512	463	146	50	167	233	114	6	199	9	157	58	162	80	0	70	2	36	71	58	18	18	30	45	62	58	22	57	0	3	23	4	15	8	425	7	14	6	2	41	1	654	0	3	0	2	23	7	11	7	1	0	1	1	0	5	0	0	0	0	5	0	0	1	0	0	0	0	0	0	2	0	0	1	0	1	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1987	3169	970	1352	2457	837	243	721	351	693	401	119	38	143	227	134	6	161	37	120	65	140	57	0	74	8	45	56	55	6	3	23	49	69	46	29	37	0	2	11	6	6	9	11	8	17	4	0	46	3	44	0	1	0	6	10	7	6	9	3	0	1	0	0	11	0	0	0	0	6	0	0	3	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0
1988	4063	847	1212	2131	600	279	548	373	816	317	143	44	192	194	163	1	227	23	91	76	155	52	0	50	4	41	52	54	0	2	29	48	91	48	39	31	0	3	5	5	9	10	18	4	15	6	0	58	2	29	0	1	0	6	8	7	10	10	2	0	2	0	0	13	0	0	0	0	13	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1989	3176	873	1315	2352	610	177	523	410	922	611	142	104	129	201	198	6	250	16	123	36	152	40	0	45	11	95	113	55	0	7	44	47	72	89	26	31	0	1	14	4	6	3	10	5	8	5	0	51	3	61	0	0	0	5	12	7	8	11	2	0	6	3	0	2	0	0	0	0	8	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	7	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
1990	3516	929	1783	1793	933	185	499	543	881	286	166	177	141	273	204	11	260	24	120	36	136	35	0	41	2	32	77	42	6	17	43	57	63	56	34	20	0	0	11	0	5	7	12	7	13	11	0	34	6	43	0	1	0	4	9	6	9	11	2	0	1	11	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1991	2667	849	1070	1741	987	210	437	496	955	192	129	148	131	317	223	8	213	76	108	41	127	46	0	79	37	35	66	41	6	3	34	47	48	48	21	23	0	0	10	0	1	13	7	8	20	5	0	30	8	51	0	1	0	3	9	7	0	14	2	0	1	4	0	3	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1992	2930	689	996	1686	983	204	616	896	698	203	185	123	172	342	347	1	201	51	100	37	134	71	0	18	2	65	39	42	5	6	38	41	60	52	30	52	0	0	14	0	0	33	10	7	14	5	0	51	9	28	0	1	0	3	13	8	7	41	3	0	0	5	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1993	2140	689	873	2122	612	79	541	626	669	177	159	92	192	273	250	1	183	44	96	31	115	134	0	22	3	20	31	36	3	8	27	54	53	70	34	13	0	0	8	0	1	11	10	6	15	14	33	44	6	26	0	0	0	3	5	7	3	3	1	0	0	5	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1994	2435	517	691	1444	496	70	504	265	543	271	151	91	194	249	209	0	190	61	104	26	106	47	0	31	3	10	19	37	2	3	37	30	45	46	43	11	0	0	9	0	0	21	2	10	16	2	35	64	12	37	0	1	0	1	5	8	5	6	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1995	2013	639	697	1423	397	480	592	236	500	168	185	145	180	313	300	2	208	77	112	24	103	48	0	27	2	11	14	27	3	6	32	30	43	51	32	10	0	0	10	0	1	9	2018	19	14	0	16	68	15	60	0	1	0	3	11	7	7	2	0	0	0	2	0	3	1	0	0	0	0	0	0	1	0	0	0	1	1	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0
1996	1882	913	503	1093	346	37	692	177	497	117	210	38	235	301	304	1	193	136	47	21	95	50	0	12	2	10	19	36	5	9	7	38	128	54	39	9	0	0	22	0	8	15	0	18	17	0	14	59	14	95	0	2	0	2	9	8	6	4	1	0	0	2	0	2	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
1997	2549	688	684	1185	372	28	567	282	436	113	182	64	382	453	200	5	200	86	50	24	100	63	0	18	2	2	23	32	8	7	34	51	38	47	23	7	0	0	14	0	13	11	1	35	24	0	21	55	16	107	0	2	0	1	13	5	0	4	1	0	0	4	0	2	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1998	2789	617	465	691	363	27	673	299	411	138	136	71	255	413	157	0	179	104	38	18	78	65	0	18	2	18	6	30	10	9	31	47	39	44	21	9	0	0	28	0	2	11	0	20	20	0	4	45	15	142	0	1	0	4	335	4	7	6	2	0	0	3	0	6	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0
1999	2785	2034	633	1713	326	44	525	246	490	237	178	70	209	378	228	3	206	124	49	339	129	76	0	10	2	24	5	31	66	11	20	29	13	35	33	24	0	1	208	0	2	17	0	34	18	4	4	56	13	90	0	5	0	2	12	8	3	1	4	1	0	5	0	3	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0
2000	3012	582	448	634	332	24	504	77	355	82	100	46	306	297	148	2	169	30	32	13	67	58	0	10	1	16	12	27	31	19	13	53	17	39	30	12	0	0	4	0	1	10	0	37	23	0	3	51	16	91	0	2	0	1	9	10	3	1	6	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0
2001	2260	458	384	487	245	14	232	31	249	24	102	17	155	114	142	0	156	12	8	18	53	31	0	8	0	11	6	25	23	3	11	36	24	25	10	3	0	0	2	0	0	13	0	19	13	0	0	7	18	81	0	1	0	7	60	2	0	0	2	0	0	3	0	2	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0
2002	2657	419	356	502	200	19	186	26	238	27	73	32	109	131	122	1	128	13	9	17	53	37	0	8	0	12	9	14	29	7	6	36	21	23	6	4	0	0	5	0	5	5	0	23	10	0	0	8	20	70	0	1	0	0	4	0	0	2	3	0	0	7	0	1	4	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2003	3170	596	334	470	201	15	170	9	227	16	61	27	81	77	84	0	131	18	10	14	65	42	0	7	1	1	11	202	10	0	6	30	28	209	10	3	0	0	2	0	0	2	0	18	8	0	0	8	40	56	0	2	0	3	12	0	0	0	1	0	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
2004	2562	392	638	289	182	12	123	8	155	10	39	15	65	47	71	0	77	15	5	9	35	20	0	4	0	0	9	217	0	0	4	229	6	227	7	0	0	0	2	0	1	23	0	15	17	0	0	9	12	32	0	0	0	1	13	0	0	3	0	0	0	6	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2005	2120	182	240	191	131	5	119	8	138	4	20	3	25	36	37	0	33	2	4	5	43	36	0	6	0	0	4	176	3	0	3	14	0	185	8	2	0	0	0	0	3	1	0	10	330	0	0	3	16	24	0	0	0	0	13	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2006	2611	121	245	216	124	0	112	1	124	15	10	13	29	38	44	0	33	10	6	5	36	23	0	4	0	0	7	182	0	0	1	21	0	196	4	0	0	0	0	0	5	2	0	16	16	0	0	9	9	21	0	0	0	1	10	0	0	3	1	0	0	5	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2007	2305	111	197	261	267	3	137	2	553	7	25	7	23	35	46	0	35	6	8	5	40	29	0	3	0	0	13	8	0	2	0	14	0	23	11	0	0	0	1	0	0	2	0	6	31	0	0	4	7	25	0	0	0	0	15	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2008	1853	111	123	189	151	5	52	0	19	20	31	4	20	30	51	0	64	0	3	2	11	14	0	4	0	0	14	1	0	2	0	11	0	17	5	0	0	0	0	0	191	4	0	5	63	0	0	13	8	26	0	0	0	0	6	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2009	2600	292	95	149	161	2	122	0	14	9	26	0	21	8	30	0	14	0	3	12	22	11	0	3	1	0	5	573	0	0	2	16	0	587	4	0	0	0	0	0	1	1	0	4	22	0	1	7	9	24	0	0	0	0	6	0	0	12	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2010	1801	56	48	65	101	3	51	0	4	5	14	0	23	8	15	0	9	0	1	6	8	9	0	0	0	1	5	1	0	2	0	18	0	19	3	0	0	0	0	0	0	7	0	3	1	0	0	5	3	30	0	0	0	0	5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2011	365	23	30	20	79	1	12	0	5	2	11	0	12	10	11	0	2	1	3	4	8	7	0	0	0	0	1	1	0	0	0	7	0	5	3	0	0	0	0	0	0	0	0	4	1	0	0	0	2	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2012	618	1	31	15	19	0	12	0	4	2	9	0	8	5	7	0	1	1	1	0	6	9	0	4	0	0	1	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	2	1	0	0	0	2	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2013	349	0	16	2	13	0	7	0	0	1	4	0	0	5	7	0	0	0	0	1	0	5	0	4	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014	13	0	4	2	4	0	15	0	0	0	0	0	0	4	6	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015	6	0	0	0	1	0	7	0	0	1	0	0	0	5	5	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2016	2	0	0	0	0	0	1	0	0	0	0	0	0	2	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
