Year	Y	A	I	C	D	NAS	HE	S	GA	L	EP	TD	J	ED	HH	PREX	FS	AE	E	T	SI	LC	FEM	PR	ITC	GS	TC	SBA	VA	CR	PM	JU	NS	NF	W	ER	CS	P	FT	FR	FW	PE	GP	AA	IC	SSA	HS	N	PRVP	SE	CC	CSA	FE	NMB	MS	LR	AC	FP	NCU	IA	CAB	RR	FCA	NC	NA	M	FAA	FHL	MC	FMC	MN	LGA	FA	DC	CZ	FL	ID	NHA	B	SS	OP	PA	AR	FCD	ES	FM	NASA	F	CNF	Z	X	SB	G	GB	ICA	RNB	CA	FO	FF	H	II	U	DP	CO	OAG	WT	WHO	PCO	OCM	PL	RP	AS	SQ	WA	RS	WY	TA	TS	GAO	FTZ	FC	RL	PAC	EC	EB	PVRP	JA	DT	JUL	VB	NMC	TF
1988	5088	1333	1161	2306	813	304	613	359	378	994	56	165	268	217	28	198	0	406	117	254	81	172	0	64	51	276	7	41	52	3	27	61	93	44	0	5	3	31	5	40	0	8	37	8	21	8	3	0	0	48	43	0	12	1	6	9	11	3	3	10	0	1	14	0	0	0	0	14	0	1	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1989	3845	1529	1221	2585	670	202	582	709	433	1120	139	150	154	218	19	227	7	357	147	265	47	185	0	45	47	280	14	97	115	7	41	59	81	27	0	4	1	31	14	49	5	4	63	5	13	9	3	0	0	43	84	0	12	0	5	13	8	7	2	11	0	3	2	0	0	0	0	16	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1990	4264	2065	1224	2020	1061	213	543	339	560	1037	194	188	183	288	30	237	10	405	147	297	39	161	7	42	67	266	80	33	77	17	43	72	67	38	0	1	0	20	11	44	0	5	70	15	15	9	10	0	0	36	61	0	10	1	4	10	11	1	2	13	0	13	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1991	3144	1285	1098	1939	1173	238	491	293	516	1224	159	144	162	338	91	267	7	353	132	259	48	153	6	54	83	268	37	36	65	3	35	68	58	23	0	0	0	24	11	56	0	0	77	7	10	11	13	0	0	32	72	0	12	1	3	11	0	2	2	14	0	6	3	0	0	0	0	0	0	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1992	3501	1160	909	1881	1224	231	665	378	913	880	138	202	219	358	62	411	2	433	116	227	45	178	5	81	25	288	2	66	41	6	39	59	79	34	0	0	0	52	16	40	0	1	103	8	14	10	9	0	0	55	48	0	13	1	3	18	8	0	3	65	0	6	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1993	2660	1063	835	2368	735	91	613	466	631	860	97	178	239	301	51	377	0	421	113	215	42	127	3	144	23	283	3	22	30	8	31	67	65	34	0	0	0	13	11	47	0	1	73	16	14	8	11	0	33	45	39	0	13	0	3	8	4	0	1	3	0	6	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0
1994	3235	881	577	1648	648	90	568	295	271	743	98	172	240	273	64	341	0	438	132	232	26	124	2	54	41	293	3	11	18	3	41	46	63	44	0	0	0	11	12	55	0	0	96	2	11	12	16	0	35	73	71	0	13	1	1	10	5	0	0	6	0	5	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1995	2933	858	777	1690	532	620	650	195	246	685	155	203	244	343	84	382	3	437	146	242	35	114	4	53	30	322	2	12	13	8	54	48	65	32	0	0	0	10	14	65	0	1	85	0	1444	23	19	1	15	78	102	0	13	1	3	25	8	0	0	2	0	4	5	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0
1996	2894	623	1041	1560	437	43	754	161	181	684	45	228	272	344	149	367	1	646	61	228	24	111	5	58	18	486	2	10	18	9	10	51	156	40	0	0	0	10	25	70	0	8	24	0	0	25	18	0	14	73	190	0	14	2	2	18	6	0	2	4	0	2	7	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1997	3287	848	742	1529	481	32	631	168	286	640	70	199	418	487	91	229	5	596	58	248	31	115	8	68	24	478	2	3	23	8	36	68	46	24	0	0	0	9	16	58	0	13	22	0	1	51	20	0	21	66	199	0	11	2	1	24	0	0	1	4	0	5	7	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	2977	606	653	1099	479	34	697	167	302	651	80	156	279	434	108	183	0	621	47	224	31	86	12	69	27	461	2	20	9	9	30	66	45	23	0	0	0	9	37	58	0	2	25	0	0	26	21	0	4	54	184	0	10	1	4	343	8	0	2	6	0	3	6	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1999	3096	1006	12969	1940	498	48	593	286	268	698	93	224	236	426	128	274	3	674	62	263	417	165	69	72	19	519	2	40	5	13	22	57	15	36	0	0	17	23	250	50	2	2	30	6	0	41	18	0	4	82	196	0	14	5	2	23	0	0	4	2	0	5	3	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2000	3220	562	620	780	436	31	560	97	87	575	51	113	328	324	31	167	2	385	44	244	16	76	32	58	17	288	1	41	12	21	14	73	23	34	0	0	0	14	4	66	0	1	26	0	0	42	21	0	3	68	203	0	16	2	1	16	3	0	6	2	0	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2001	2360	462	598	589	315	19	292	29	33	451	23	116	172	133	12	164	0	243	14	209	19	67	23	35	14	239	0	11	6	4	13	54	25	11	0	0	0	5	3	35	0	0	27	0	0	23	24	0	0	17	188	0	8	1	8	69	0	0	2	1	0	4	2	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2002	2777	429	585	569	258	22	268	33	29	414	38	84	134	143	13	137	1	239	12	165	19	72	29	42	9	225	0	12	9	12	8	50	24	6	0	0	0	6	5	52	0	5	17	0	0	26	26	1	0	18	169	0	0	1	0	6	0	0	3	3	0	8	1	4	0	0	0	0	0	0	0	0	0	0	0	0	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2003	3292	401	714	554	249	20	235	16	9	452	27	72	107	88	20	129	0	230	11	192	17	82	11	47	7	218	1	1	12	1	6	46	42	11	0	0	0	3	2	55	0	0	18	0	0	19	55	0	0	17	160	0	0	2	3	19	0	0	1	1	0	6	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2004	2690	852	459	327	220	15	170	14	8	312	15	48	79	64	15	81	10	255	6	103	11	50	1	24	4	241	0	0	9	0	5	290	9	8	0	0	0	0	2	70	0	1	33	0	0	17	16	0	0	21	126	0	0	0	1	19	0	0	0	4	0	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2005	2217	281	212	233	176	8	138	5	11	286	3	23	27	45	3	46	0	239	6	41	7	51	3	44	16	228	0	0	4	0	4	24	6	8	0	0	0	2	2	617	0	3	2	0	0	12	16	0	0	9	95	0	0	0	0	20	0	0	0	1	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2006	2774	294	158	256	161	2	138	16	1	244	14	11	37	47	10	55	0	227	26	46	5	46	0	27	13	197	0	0	7	0	1	31	4	4	0	0	0	0	0	56	0	5	5	0	0	18	9	0	0	16	80	0	19	0	1	16	0	0	1	4	0	5	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2007	2508	212	154	305	317	5	158	8	2	1779	7	26	26	36	6	53	0	45	9	49	7	54	0	33	12	25	0	0	13	2	0	25	0	12	0	0	0	0	1	58	0	0	3	0	0	9	7	0	0	11	83	0	0	0	0	22	0	0	0	1	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2008	1987	130	137	221	172	7	72	23	2	22	4	36	22	35	0	58	0	200	3	51	4	16	0	18	9	98	0	0	14	2	1	15	0	5	0	0	0	0	0	104	0	191	6	0	0	7	8	0	0	22	69	0	0	0	0	8	0	0	0	3	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	8	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2009	2710	90	272	184	179	4	186	11	0	17	0	28	23	8	0	39	0	624	3	15	10	28	3	15	14	600	1	0	5	0	2	24	0	4	0	0	0	0	0	39	0	1	3	0	0	6	13	0	1	16	60	0	0	0	0	10	0	0	1	22	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2010	1848	58	89	82	131	11	95	7	0	5	0	15	23	11	0	23	0	31	1	11	8	33	0	13	8	13	0	1	5	2	0	25	0	3	0	0	0	0	0	1	0	0	9	0	0	5	7	0	0	12	78	0	0	0	0	9	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2011	402	36	46	33	102	4	36	4	0	6	0	11	12	18	1	17	0	12	3	4	6	16	0	11	3	7	0	0	2	0	0	9	0	3	0	0	0	0	0	2	0	0	1	0	0	6	3	0	0	8	79	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2012	721	39	10	32	32	4	115	3	0	5	0	10	8	6	1	15	0	7	1	1	2	8	0	13	7	3	0	0	2	0	0	4	0	2	0	0	0	0	0	1	0	0	1	0	0	7	3	0	0	7	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2013	381	17	3	10	29	0	37	2	0	1	0	4	0	7	2	16	0	60	0	0	3	2	0	9	4	57	0	0	0	0	0	5	0	1	0	0	0	0	0	3	0	0	1	0	0	2	2	0	0	8	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014	24	5	0	5	10	0	34	1	0	0	0	0	0	4	1	12	0	1	0	0	2	1	0	8	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	4	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015	9	0	0	2	4	0	23	1	0	0	0	0	0	5	1	6	0	0	0	2	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2016	5	0	0	0	0	0	1	0	0	0	0	0	0	2	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
