Year	Y	A	I	D	C	HE	NAS	S	GA	L	EP	TD	HH	J	ED	E	FS	PREX	FEM	AE	SI	LC	T	GS	PR	ITC	TC	SBA	VA	PM	CR	W	ER	JU	NS	NF	CS	P	FT	FR	FW	IC	PE	GP	AA	SSA	HS	N	FE	MS	SE	CC	PRVP	LR	CSA	FP	NMB	AC	NCU	IA	NA	M	FCA	CAB	RR	FAA	NC	FHL	MC	PA	FCD	MN	H	ID	FO	FMC	FA	F	DC	LGA	NHA	FL	B	CZ	CA	Z	SS	OP	SB	X	U	FM	AR	G	GB	ES	NASA	ICA	DP	II	OTP	CNF	RNB	OCM	FC	FF	OED	ASU	R	OYD	VC	TL	BA	GE	XX	UNI	AG	OAR	OUC	MB	CO	OAG	OAD	VE	WHO	PCO	PL	RP	AS	SQ	WA	RS	WY	HD	TA	TS	GAO	FTZ	RL	PAC	EC	EB	PVRP	JA	DT	JUL	VB	NMC	TF
1964	1713	900	685	587	1965	231	362	141	6	257	0	21	15	24	4	19	392	18	2	175	62	120	67	231	31	2	11	23	2	4	4	2	32	50	25	0	24	5	22	17	2	55	0	10	0	10	0	1	0	0	10	20	0	23	0	25	1	9	1	2	2	0	6	7	3	9	1	0	0	0	0	0	0	0	2	4	0	2	6	0	0	0	0	12	0	0	0	0	0	1	0	3	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1965	1615	899	707	752	1412	262	377	133	3	248	1	21	32	30	3	17	391	47	1	199	63	67	58	258	33	3	13	8	3	3	13	2	61	56	17	0	18	3	17	13	1	46	0	16	0	4	0	1	0	0	5	73	0	26	0	11	1	13	2	7	1	0	6	6	6	8	4	4	0	0	0	0	3	0	2	6	0	0	2	0	0	0	0	7	0	0	0	0	0	0	0	4	0	0	0	0	0	5	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1966	1199	872	731	788	1341	444	338	111	11	303	5	32	24	25	8	36	361	73	2	201	62	55	106	205	50	8	25	7	5	5	12	1	102	55	19	1	22	3	19	16	0	49	0	12	0	5	1	4	0	0	12	32	0	23	0	19	1	14	2	6	2	0	6	11	3	8	1	1	0	0	0	0	0	0	1	6	0	0	2	0	0	0	0	9	0	0	0	0	0	1	0	4	0	0	0	0	0	4	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1967	1146	928	706	677	1120	344	418	116	11	278	3	24	27	36	24	15	317	95	1	226	76	555	80	235	70	4	24	12	7	4	10	0	53	54	26	3	19	4	17	13	0	50	0	14	6	9	0	0	0	0	9	47	0	17	0	14	1	10	2	10	1	0	9	9	2	4	4	1	0	0	0	0	0	0	2	8	0	0	1	0	0	0	0	12	0	0	0	0	0	1	0	2	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1968	1106	890	807	665	1764	347	485	356	10	286	7	57	35	36	29	19	373	146	1	234	709	78	75	242	94	5	25	5	3	5	18	1	59	57	54	6	26	4	14	15	1	38	0	16	14	4	0	0	0	0	10	43	0	17	0	18	1	8	2	7	2	0	8	10	4	4	0	4	0	0	0	0	0	0	2	6	0	4	4	0	0	0	0	9	0	0	0	0	0	0	0	4	0	0	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1969	1444	914	835	611	1540	425	611	128	15	279	12	56	49	37	36	16	404	127	1	286	62	160	58	311	59	6	21	4	4	4	17	0	58	249	39	6	31	2	12	15	0	39	0	17	14	11	1	0	0	0	13	51	0	24	0	15	3	11	3	6	4	139	7	10	6	5	0	31	0	0	0	0	0	0	0	5	0	1	2	0	0	0	0	10	0	0	0	0	0	1	0	6	0	0	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1970	1327	933	1182	567	2047	589	387	130	11	256	123	106	41	51	31	14	69	122	1	284	85	115	66	309	70	3	23	5	8	7	36	2	53	38	33	5	31	6	22	23	0	27	0	17	15	3	1	1	0	0	15	58	0	21	0	14	3	10	6	5	3	0	5	10	3	4	0	5	0	0	0	0	0	0	2	6	0	0	1	0	0	0	0	8	0	0	0	0	0	8	0	4	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1971	1556	1141	1324	656	1758	673	378	133	34	240	422	137	79	63	37	15	75	180	0	310	583	73	74	332	77	5	77	8	9	5	51	1	84	56	30	1	38	4	23	22	0	33	0	13	27	10	0	1	0	0	13	51	0	20	0	15	2	9	5	4	2	0	5	4	7	5	0	3	0	0	0	0	0	0	1	6	0	0	1	0	0	0	0	8	1	0	0	0	0	10	0	7	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1972	1786	1159	796	706	2288	672	225	161	94	271	466	130	64	132	39	15	53	183	6	337	55	485	86	369	94	3	45	10	21	5	37	1	69	53	58	7	42	2	17	18	0	48	0	14	18	4	0	1	0	0	16	53	0	19	0	23	2	8	8	2	4	0	6	5	3	7	1	3	0	0	0	0	0	0	0	5	0	0	2	0	0	0	0	9	0	1	0	0	0	29	0	4	0	0	0	0	1	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1973	3025	1183	765	555	2215	650	165	166	104	258	407	109	113	119	35	21	67	144	3	271	41	135	98	256	67	3	58	8	8	7	25	1	66	56	46	12	43	3	8	22	0	32	0	18	11	13	1	1	0	0	53	57	0	23	7	20	1	7	6	4	0	0	8	7	5	3	0	3	0	0	0	0	0	0	1	6	0	0	3	0	0	1	0	7	0	0	0	1	0	31	0	2	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1974	3173	1265	913	586	1914	676	318	135	115	396	371	169	66	120	43	38	31	131	5	253	63	401	116	240	66	3	59	4	3	7	22	1	129	51	44	16	40	6	22	21	0	72	0	13	12	9	2	0	8	0	20	55	0	21	1	24	2	9	6	2	4	0	9	11	2	4	2	4	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	9	0	0	0	2	0	22	0	4	0	3	0	0	3	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
1975	4554	1625	856	734	2335	961	318	188	304	481	385	247	86	160	77	73	22	109	2	238	94	186	154	231	62	5	44	12	8	12	38	1	162	60	61	14	52	2	30	15	0	49	0	17	9	14	6	1	50	0	22	60	0	25	2	29	3	10	12	5	2	0	10	7	3	3	1	3	0	0	0	0	0	0	0	7	6	0	0	0	0	0	0	11	0	0	0	1	0	30	2	5	0	0	0	0	6	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	5
1976	5296	2119	1058	749	2881	1374	541	547	327	449	1202	384	316	268	82	95	23	172	6	239	84	207	217	248	69	7	47	12	28	12	36	1	442	54	69	16	81	9	35	26	0	60	2	31	27	7	3	0	49	0	21	55	0	22	3	23	5	22	14	7	10	0	87	12	5	11	1	3	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	8	0	0	0	3	0	22	1	2	0	0	0	0	5	3	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
1977	5351	2224	974	792	2791	1284	610	406	244	529	629	669	1164	269	85	287	22	174	7	261	67	574	187	252	62	6	42	26	20	24	133	1	154	60	93	25	69	10	26	18	0	69	0	36	7	7	1	0	49	0	23	39	0	23	13	151	4	12	17	5	8	0	7	15	4	0	0	10	0	0	0	0	0	0	0	4	1	0	2	0	0	0	0	6	0	0	0	0	0	24	2	3	0	0	0	0	6	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1978	5289	2040	1053	726	2793	1534	509	440	179	467	701	572	1081	263	124	607	17	153	22	285	66	323	199	272	58	11	65	12	26	32	36	1	19	77	75	20	50	43	55	19	0	51	0	43	13	7	1	0	18	0	24	19	0	16	14	5	5	14	9	2	6	0	4	18	5	0	0	5	0	0	0	0	3	0	0	6	0	0	0	0	0	0	0	7	0	0	0	0	0	44	0	3	0	0	0	0	7	2	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1979	5115	2109	1125	720	3316	1523	486	472	129	448	761	490	926	339	99	623	52	188	402	292	75	254	154	262	94	8	64	28	15	81	92	1	16	66	64	14	13	28	47	47	0	47	1	55	9	13	4	0	8	2	27	37	0	15	54	3	10	15	11	2	4	0	5	25	5	1	0	6	0	0	0	0	1	0	0	4	0	0	0	0	0	0	0	10	0	0	0	2	0	49	0	3	0	0	0	0	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1980	5865	2568	1266	712	3414	1169	482	451	123	601	845	556	248	349	268	731	9	234	286	287	62	441	249	394	141	7	55	46	29	64	80	2	4	93	85	13	5	49	41	33	0	27	5	54	47	8	4	0	13	10	114	54	0	8	60	2	7	21	7	3	0	0	2	94	4	0	0	18	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	1	0	49	0	1	0	0	0	0	6	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1981	5128	2362	3091	879	2883	1080	466	438	133	373	299	379	52	261	315	433	113	414	157	465	104	295	203	531	67	75	10	13	22	60	93	1	10	80	68	24	4	34	24	44	0	33	16	51	6	8	2	1	14	15	30	47	0	13	6	2	7	7	2	4	0	0	2	41	2	1	2	18	0	0	0	0	0	0	0	5	2	0	0	0	0	0	0	5	0	0	0	2	0	46	0	3	0	0	0	0	9	12	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1982	4807	1763	1446	882	2338	850	496	382	109	365	63	386	50	209	254	429	4	239	117	434	77	571	202	485	86	88	15	66	69	49	125	4	9	163	81	13	3	23	38	41	0	15	8	122	25	8	1	0	10	26	23	43	0	18	0	3	8	17	5	3	3	0	3	42	2	0	0	14	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	4	0	31	0	1	0	0	0	0	5	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1983	3954	1740	2858	1081	3242	712	386	426	130	426	104	300	82	209	232	438	10	160	110	486	102	238	168	493	187	142	10	20	35	55	108	0	6	75	75	13	2	32	23	43	0	11	12	69	6	8	1	0	12	19	27	20	0	12	0	3	3	6	1	12	2	0	2	38	4	0	0	13	0	0	0	0	0	0	0	6	0	0	0	1	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	6	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1984	4889	1905	2890	1034	3567	894	494	462	149	591	141	303	35	346	322	326	12	205	137	489	84	219	268	563	107	166	13	73	96	36	39	0	4	74	74	23	2	31	33	42	0	21	64	72	9	8	0	1	9	17	33	36	0	21	0	3	8	7	0	19	2	0	0	201	2	0	0	12	0	0	0	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	2	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1985	3980	2291	1389	1219	2989	931	458	828	224	544	138	385	43	238	284	334	14	172	141	349	85	241	223	310	65	113	17	16	100	40	24	0	4	93	95	38	2	78	17	56	1	15	30	56	13	10	2	0	11	15	29	17	0	25	0	3	5	16	3	26	0	0	4	0	2	0	0	13	0	0	0	2	0	0	0	5	0	0	0	6	0	0	0	0	0	0	0	2	0	29	0	0	0	0	0	0	0	8	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1986	5009	2137	1270	854	2439	926	336	561	268	591	71	253	18	246	300	288	4	192	131	426	83	210	262	285	101	72	5	38	76	35	23	0	5	54	83	29	3	63	25	53	0	506	17	60	7	8	1	0	11	3	33	555	2	14	0	2	3	14	1	12	0	0	6	0	1	0	0	7	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	3	0	26	0	1	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
1987	4484	1674	1408	1175	2829	979	384	464	303	798	56	179	50	203	294	196	4	215	100	456	91	203	206	293	70	83	18	49	69	27	5	0	6	68	213	33	2	45	11	50	0	17	4	54	5	12	4	0	11	8	36	65	0	15	0	2	1	7	4	17	0	0	13	0	3	0	0	7	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	2	0	25	0	1	0	0	0	0	0	7	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1988	5631	1504	1281	994	2497	822	399	402	387	925	75	219	32	313	249	150	0	230	82	422	90	197	298	296	70	56	14	44	56	36	8	0	6	67	104	45	3	34	5	46	0	22	9	46	8	11	3	0	12	6	52	44	3	14	0	3	1	12	7	15	0	0	14	0	2	0	0	13	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	38	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1989	4624	1746	1509	849	3278	939	293	749	444	1089	205	179	22	215	256	177	10	267	37	387	51	214	291	303	51	58	21	103	119	48	10	0	4	65	100	31	1	35	14	54	5	13	4	67	5	10	3	0	12	10	44	85	0	16	0	8	0	8	4	16	0	0	2	0	4	0	0	16	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	22	0	1	0	0	0	0	0	8	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1990	5168	2362	1561	1204	2434	749	309	372	590	1010	266	222	33	206	338	192	7	283	67	457	53	180	332	287	48	84	93	41	88	49	20	0	1	80	85	42	0	20	14	50	0	14	6	75	15	11	10	0	10	7	36	64	0	13	0	1	1	11	3	21	0	0	3	0	14	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	1	0	0	0	0	0	8	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1991	4062	1455	1358	1345	2191	673	341	318	551	1155	193	185	96	183	389	161	8	293	85	372	63	183	301	284	57	90	39	41	68	37	4	0	0	70	69	25	0	25	12	62	0	10	1	87	8	13	13	0	12	4	33	73	0	18	0	2	1	0	2	21	2	0	3	0	7	0	0	0	0	0	0	1	0	0	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	7	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
1992	4233	1334	1092	1383	2112	872	318	399	934	858	186	242	69	250	399	168	3	472	51	479	55	209	281	299	82	27	2	70	43	44	7	0	0	68	102	37	0	64	20	49	0	16	3	107	9	10	10	0	14	10	59	49	0	20	0	0	1	8	5	82	0	0	8	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	1	0	0	0	0	0	67	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1993	3009	1207	1034	877	3347	870	99	671	645	843	112	230	56	291	344	143	1	419	43	461	49	164	242	310	157	26	3	24	35	37	8	0	0	75	94	38	0	15	13	52	0	16	1	80	19	11	12	0	14	5	47	41	36	12	0	0	0	4	1	7	1	0	9	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0
1994	3731	973	783	800	2097	843	109	391	307	731	110	211	73	261	328	159	1	388	13	507	45	216	259	323	68	44	3	13	21	44	4	0	0	52	73	48	0	17	15	60	0	22	1	99	3	15	17	0	14	1	80	80	36	13	0	0	1	5	0	10	0	0	3	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1995	3206	971	1108	692	1926	923	725	267	273	652	183	226	96	246	424	193	2	459	12	470	56	135	259	349	60	50	34	13	14	60	10	0	0	56	83	38	0	16	15	69	0	1472	2	86	0	24	21	1	14	3	79	126	16	27	0	0	1	8	0	6	0	0	5	0	5	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	2	0	0	0	0	2	0	33	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	4	0	0	0	0	0	0
1996	3165	767	1433	582	1770	962	46	327	208	646	47	277	162	315	390	74	1	412	14	690	43	134	252	517	61	19	2	12	20	12	13	0	0	63	204	44	0	16	34	75	0	0	9	27	0	28	18	0	15	2	82	235	14	19	0	0	2	6	2	7	0	0	7	0	3	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	48	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1997	3439	925	1151	610	1759	838	36	284	297	587	75	246	104	483	536	73	7	253	13	626	38	129	280	504	73	25	2	3	25	41	10	0	0	76	52	29	0	13	18	60	0	1	20	23	0	57	22	0	12	3	74	219	21	25	0	0	2	0	1	8	0	0	7	0	6	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	3124	724	1127	615	1313	919	38	378	327	576	91	189	115	358	494	63	0	220	35	644	44	107	250	483	72	30	2	19	11	36	8	0	0	76	51	25	0	15	41	60	0	0	2	25	0	32	21	0	11	6	61	203	5	358	0	0	1	8	3	10	0	0	6	0	5	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1999	3300	1197	2628	627	3306	829	56	486	304	656	112	275	129	318	461	94	5	282	93	686	349	179	313	541	75	29	3	40	6	28	13	3	0	67	15	33	17	31	260	57	2	3	2	29	6	46	18	0	15	3	97	208	4	26	0	0	5	0	4	6	0	0	3	30	6	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	31	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2000	3509	608	980	536	939	756	76	172	107	502	61	130	34	398	350	53	2	197	44	405	26	173	268	309	67	20	2	41	12	22	22	0	0	80	25	35	0	20	4	74	0	0	1	46	0	46	24	0	17	2	83	211	3	17	0	0	2	4	6	5	0	0	1	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2001	2468	516	786	400	712	424	23	42	40	390	29	142	15	242	158	17	11	179	31	263	35	78	237	255	37	17	0	11	6	18	6	0	0	63	25	13	0	5	3	42	0	0	0	31	0	26	27	0	8	8	18	194	0	70	0	0	1	0	3	6	0	0	2	0	4	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2002	2919	547	705	330	679	361	26	43	35	348	46	106	20	159	164	15	23	158	33	250	23	82	180	236	46	9	0	13	10	8	13	0	0	57	25	6	0	6	7	56	0	0	5	24	0	27	30	1	0	0	20	198	0	6	0	0	1	0	4	7	0	0	1	0	9	0	5	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2003	3395	474	810	326	590	313	21	31	10	358	31	103	24	115	106	14	25	141	14	277	24	93	201	265	52	7	1	1	15	10	1	0	0	48	50	11	0	3	2	70	0	0	0	23	0	20	73	0	0	4	20	188	0	20	0	0	2	0	2	6	0	0	0	0	7	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2004	2769	921	545	291	349	262	15	19	12	247	19	75	16	93	69	10	34	95	3	305	13	58	112	292	34	4	0	1	10	5	0	0	0	370	11	9	0	3	2	73	0	0	1	36	0	19	27	0	0	1	22	148	0	20	0	0	0	0	0	8	0	0	0	0	6	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2005	2332	304	250	218	254	160	8	10	13	220	4	29	4	27	53	7	0	57	3	284	10	58	47	273	47	16	0	0	5	4	0	0	0	26	6	8	0	2	5	666	0	0	3	3	0	15	21	0	0	1	10	110	0	22	0	0	0	0	0	6	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2006	2926	313	178	223	276	155	2	32	2	189	15	15	12	38	52	27	0	61	0	283	7	53	49	242	27	13	0	0	7	1	0	0	0	33	5	4	0	0	0	56	0	0	5	5	0	19	14	0	19	1	18	93	0	18	0	0	0	0	1	8	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2007	2648	216	167	376	328	222	6	10	2	1005	9	27	6	26	45	11	0	62	0	91	8	61	54	70	37	13	0	0	13	0	2	0	0	26	0	12	0	0	1	58	0	0	0	3	0	14	7	0	0	0	11	98	0	25	0	0	0	0	0	5	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	4	0	0	0	0	0	0	35	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
