Year	Y	I	A	C	D	NAS	HE	GA	L	S	TD	EP	J	ED	PREX	FS	T	HH	SI	E	LC	PR	II	ITC	TC	SBA	VA	GS	CR	PM	FEM	JU	NS	AE	NF	P	CS	FT	W	ER	PE	GP	IC	SSA	FR	AA	PRVP	CC	HS	CSA	SE	N	MS	LR	FE	AC	IA	NCU	NMB	FP	RR	CAB	FW	NC	FCA	NA	M	FHL	FAA	MC	FA	F	B	FMC	DC	ID	FL	CZ	FM	NASA	AR	ONR	OP	NHA	GB	ES	ICA	PL	PA	CA	FO	H	FCD	U	AG	CI	Z	PHE	SB	SS	G	NAT	WY	CNG	HGY	X	TA	TS	GAO	FTZ	FC	RL	PAC	FF	EC	EB	JA	DT	JUL	TF	RS	UF	PER	OD	RNB	ESC	OIN	SQ	ATC	WA	UNI	OHW	VB
1987	3055	889	1323	2436	827	243	692	350	684	399	111	38	135	213	130	6	155	32	64	114	130	54	0	74	8	45	56	53	3	23	5	50	69	46	27	37	2	11	0	6	6	9	11	8	17	4	0	44	3	0	46	0	6	10	7	5	10	3	1	0	0	0	0	0	11	0	0	5	0	0	0	0	0	3	0	0	0	0	1	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
1988	3948	788	1190	2106	595	270	531	372	807	316	124	44	164	188	161	1	220	20	72	88	146	51	0	50	4	40	50	48	2	29	0	47	89	47	38	30	3	5	0	5	9	8	18	4	14	6	0	29	2	0	58	0	6	8	7	8	11	1	1	1	0	0	0	0	13	0	0	13	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1989	3132	851	1285	2326	595	174	496	406	906	609	124	102	117	183	195	6	239	15	36	118	147	35	0	39	5	92	113	50	7	44	0	46	72	87	25	31	1	14	0	4	6	3	10	5	8	5	0	61	3	0	51	0	5	12	7	6	12	2	0	5	3	0	0	0	2	0	0	8	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990	3491	907	1742	1786	927	177	481	541	867	282	156	176	125	252	200	11	251	20	34	118	133	30	0	41	2	31	77	42	17	43	5	55	63	56	33	20	0	11	0	0	5	7	12	7	13	11	0	43	6	0	34	0	4	9	6	8	12	2	1	0	11	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1991	2639	800	1045	1697	981	205	430	491	932	186	122	148	114	296	224	8	201	71	40	93	125	42	0	78	36	34	66	41	3	33	4	45	48	47	21	23	0	10	0	0	1	11	7	8	20	5	0	51	8	0	30	0	3	9	7	0	15	2	1	1	4	0	0	0	3	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1992	2893	679	978	1668	981	203	611	896	684	201	175	123	159	313	342	1	192	39	36	91	122	67	0	18	2	64	38	37	6	38	4	40	60	48	30	52	0	14	0	0	0	31	10	7	14	5	0	28	9	0	50	0	3	13	8	5	41	3	1	0	5	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1993	2114	683	853	2095	610	77	524	625	662	174	149	91	179	258	239	1	180	38	30	94	112	129	0	22	3	18	31	36	8	27	3	53	53	70	33	13	0	8	0	0	1	11	10	6	15	14	33	26	6	0	44	0	2	5	7	3	3	1	0	0	5	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1994	2394	508	690	1427	494	67	492	265	539	268	143	90	174	217	193	0	182	51	26	99	103	42	0	31	3	9	19	36	3	36	2	32	45	46	43	11	0	9	0	0	0	20	2	8	16	2	34	37	12	0	64	0	1	5	8	4	6	0	1	0	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1995	1961	613	687	1407	387	444	573	234	494	164	179	143	161	290	284	2	200	74	23	107	100	44	0	27	2	11	14	27	6	26	2	31	43	51	32	10	0	10	0	0	1	8	1276	18	14	0	16	60	15	0	68	0	2	10	7	6	2	0	1	0	2	0	0	1	3	0	0	0	0	0	0	0	1	1	0	1	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1996	1804	872	508	1083	341	24	551	176	480	105	199	38	201	279	289	1	178	122	18	46	86	46	0	12	2	10	17	36	9	5	1	40	87	54	38	9	0	22	0	0	8	14	0	16	17	0	14	95	14	0	58	0	2	9	8	5	4	1	2	0	2	0	0	0	2	0	0	0	0	0	2	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1997	2521	636	616	1176	369	21	559	282	416	106	170	64	283	451	184	5	190	84	24	50	94	55	0	18	2	2	22	32	7	32	8	49	38	44	22	7	0	13	0	0	12	11	1	30	22	0	19	107	16	0	55	0	1	13	5	0	4	1	2	0	4	0	0	0	2	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	2782	613	465	669	361	26	667	298	409	135	136	70	242	413	141	0	173	104	18	38	77	60	0	18	2	18	6	29	9	31	10	48	39	44	21	9	0	28	0	0	2	11	0	20	20	0	4	94	15	0	45	0	4	335	4	5	6	2	1	0	3	0	0	0	6	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1999	2780	2031	633	1672	322	44	524	246	488	217	175	70	202	376	219	3	201	124	290	48	124	67	0	10	2	24	5	28	11	20	63	30	13	35	33	24	1	34	0	0	2	16	0	33	18	4	4	90	13	0	55	0	2	12	8	3	1	3	5	0	4	0	0	1	3	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2000	3010	583	433	627	332	24	502	77	354	81	100	46	300	294	135	2	165	30	13	32	67	54	0	10	1	16	12	21	19	13	31	53	17	33	30	12	0	4	0	0	1	10	0	37	23	0	3	91	16	0	51	0	1	9	10	2	1	6	2	0	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2001	2257	460	371	486	245	14	227	31	247	24	101	17	150	111	133	0	152	12	18	8	52	27	0	8	0	11	6	24	3	11	23	36	24	23	10	3	0	2	0	0	0	13	0	19	13	0	0	81	18	0	7	0	7	60	2	0	0	2	1	0	3	0	0	3	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2002	2657	423	344	501	199	17	184	26	238	27	69	32	100	130	115	1	128	13	17	9	52	33	0	8	0	12	9	14	7	6	29	37	21	22	6	4	0	5	0	0	5	5	0	23	10	0	0	70	20	0	7	0	0	4	0	0	2	3	1	0	7	0	0	4	1	0	0	0	0	0	0	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
2003	3160	599	327	446	201	15	170	9	222	16	55	27	80	65	76	0	131	18	14	10	64	38	0	7	1	1	11	202	0	6	10	30	19	209	10	3	0	2	0	0	0	2	0	18	8	0	0	56	37	0	8	0	3	12	0	0	0	1	2	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2004	2560	390	564	286	182	12	123	8	156	10	37	15	63	47	67	0	76	15	9	5	35	13	0	4	0	0	9	217	0	4	0	34	6	227	7	0	0	2	0	0	1	23	0	15	17	0	0	32	12	0	9	0	1	13	0	0	3	0	0	0	6	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2005	2119	183	207	191	131	5	119	8	133	4	18	3	25	36	33	0	31	2	5	4	43	32	0	6	0	0	4	176	0	3	3	14	0	185	8	2	0	0	0	0	3	1	0	10	297	0	0	24	13	0	3	0	0	13	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2006	2611	122	213	192	120	0	112	1	124	15	8	12	29	38	39	0	31	10	5	6	36	19	0	4	0	0	7	181	0	1	0	21	0	195	4	0	0	0	0	0	5	2	0	16	16	0	0	21	9	0	9	0	1	10	0	0	3	0	0	0	5	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2007	2305	111	175	257	265	3	135	2	442	7	20	7	22	33	41	0	32	6	5	8	40	22	0	3	0	0	13	8	2	0	0	14	0	23	11	0	0	1	0	0	0	2	0	6	31	0	0	25	7	0	4	0	0	15	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2008	1853	110	103	169	148	5	52	0	19	20	27	4	19	30	45	0	40	0	1	3	11	10	0	4	0	0	14	1	2	0	0	12	0	17	5	0	0	0	0	0	111	4	0	5	63	0	0	26	8	0	13	0	0	6	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	1	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2009	2598	185	73	149	158	2	121	0	10	9	21	0	21	6	24	0	12	0	12	3	22	7	0	3	1	0	5	444	0	2	0	17	0	458	4	0	0	0	0	0	1	1	0	4	22	0	1	24	9	0	7	0	0	6	0	0	12	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2010	1801	56	25	61	99	3	49	0	4	5	12	0	23	6	11	0	6	0	6	1	8	5	0	0	0	1	5	1	2	0	0	18	0	19	3	0	0	0	0	0	0	7	0	3	1	0	0	30	3	0	5	0	0	5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2011	365	23	8	20	76	1	11	0	5	2	7	0	12	7	7	0	1	1	3	3	8	3	0	0	0	0	1	1	0	0	0	7	0	5	3	0	0	0	0	0	0	0	0	4	1	0	0	35	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2012	616	1	6	15	16	0	11	0	4	2	5	0	8	5	3	0	0	1	0	1	6	5	0	4	0	0	1	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	2	1	0	0	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2013	349	0	6	2	12	0	3	0	0	1	4	0	0	5	3	0	0	0	1	0	0	5	0	4	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014	13	0	4	2	3	0	8	0	0	0	0	0	0	4	3	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015	6	0	0	0	0	0	4	0	0	1	0	0	0	5	3	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2016	2	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
