Year	Y	I	A	C	D	NAS	HE	GA	S	L	TD	EP	J	ED	PREX	FS	HH	E	T	SI	LC	FEM	PR	AE	ITC	TC	SBA	VA	GS	CR	PM	JU	NS	NF	W	ER	CS	P	FT	FR	FW	PE	GP	IC	SSA	AA	PRVP	N	HS	SE	CSA	CC	NMB	FE	MS	LR	AC	NCU	IA	FP	CAB	RR	FCA	NC	NA	M	FHL	FAA	MC	FMC	FA	PHE	LGA	DC	PL	F	SS	FL	ID	B	U	CZ	OP	NHA	OED	ONR	AR	LGL	CNF	UNI	AG	NASA	FM	PA	MN	GB	ES	ICA	OYR	OH	FCD	SB	OAU	OD	II	Z	G	CA	PAT	X	FO	H	OT	OGA	PGA	CI	RNB	FF	OAD	OHW	WA	CNG	SCP	EG	OSU	OEP	OAE	STT	CIW	SQ	PTR	PCA	PAG	NAT	UA	AS	WY	ADR	HGY	LGH	MA	TA	TS	GAO	FTZ	FC	RL	PAC	PPW	EC	EB	PVRP	JA	DT	WHO	JUL	NMC	TF	OAG	OIE	OUC	OHU	OCM	OTP	PYH	PCO	RP	STH	CNW	EV	OYY	RS	UF	OL	WT	OYC	ATC	VB
1972	1018	828	973	1976	340	206	454	71	118	359	99	173	111	23	112	49	42	11	56	44	296	4	64	30	2	41	7	15	53	20	5	45	29	6	1	55	36	1	14	10	0	0	14	41	3	13	0	1	0	13	0	52	2	0	0	19	4	8	1	12	8	2	5	1	1	0	3	4	0	4	0	0	0	2	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	4	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1973	2059	763	996	1750	330	109	454	92	121	300	80	140	95	27	98	57	97	11	72	37	94	2	54	17	2	55	7	6	31	22	7	48	18	14	1	54	40	2	6	11	0	0	14	21	8	11	0	1	1	43	7	56	1	0	0	23	5	5	3	14	9	5	6	0	0	0	3	3	0	5	0	0	0	3	0	0	0	1	0	0	0	1	1	0	0	0	0	0	1	1	0	0	2	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1974	2306	899	1056	1566	331	290	473	99	110	448	122	153	90	28	86	27	47	21	84	53	304	3	48	37	1	55	3	1	57	22	7	41	29	18	1	111	35	3	16	12	0	0	13	63	7	9	0	0	1	20	1	54	2	2	0	19	7	6	2	18	10	0	8	1	1	0	4	3	0	4	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	3	4	0	0	0	0	2	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
1975	3739	757	1341	1705	437	286	656	278	148	457	180	170	129	52	80	19	72	34	116	67	127	0	44	27	3	40	9	6	39	36	11	45	46	15	1	120	41	1	22	10	0	0	15	48	11	9	0	1	5	21	2	59	3	10	0	20	7	8	3	18	7	3	9	1	1	0	3	1	0	6	6	0	0	0	0	0	0	0	0	0	1	3	1	0	0	0	0	0	0	0	0	6	3	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	7	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1976	4415	886	1813	2479	456	507	1061	296	401	492	283	711	219	57	163	22	132	40	176	65	138	2	53	55	7	47	7	18	57	34	12	46	53	17	1	183	64	5	29	13	0	2	30	56	6	23	0	0	2	18	3	53	5	28	0	19	21	11	6	16	10	3	85	1	2	0	4	0	0	2	0	0	0	0	0	0	0	0	0	0	1	4	3	0	0	0	0	0	0	0	0	5	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1977	4494	810	1976	2338	553	578	987	228	347	470	524	383	234	49	134	23	290	140	159	54	331	4	47	39	3	37	18	18	55	104	24	52	70	27	1	84	51	7	22	9	0	0	32	65	6	6	0	0	0	19	11	38	4	34	0	16	11	11	4	144	30	4	5	0	7	0	10	0	0	2	1	2	0	2	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	6	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1978	4513	848	1789	2194	468	452	1172	162	316	508	445	511	233	67	112	18	301	303	169	50	195	11	52	62	8	60	11	17	75	44	31	68	56	20	1	10	34	39	38	12	0	0	37	46	3	11	0	0	0	21	12	18	5	15	0	15	11	8	2	3	30	4	4	0	5	0	7	0	0	4	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	7	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1979	4297	966	1861	2482	498	457	1134	120	337	463	331	548	315	71	147	52	255	331	130	55	155	346	75	60	5	59	22	8	62	85	78	56	47	13	1	9	10	24	37	11	0	1	41	39	13	6	0	0	2	23	51	37	10	5	0	15	13	10	2	3	37	3	4	0	2	0	6	0	0	3	0	0	0	0	0	0	0	0	0	0	0	6	1	0	0	0	0	0	0	0	0	6	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1980	4827	1080	2184	2729	529	433	860	111	422	608	433	698	305	228	196	11	201	451	270	50	216	238	122	75	7	55	40	24	104	80	56	76	56	12	2	2	4	48	38	8	0	5	37	26	7	43	0	0	1	112	57	57	7	9	8	7	19	7	2	1	48	4	2	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	6	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
1981	4193	1791	2020	2164	689	429	814	117	371	398	297	269	217	212	351	112	40	229	180	74	189	124	54	82	73	5	8	20	106	82	51	72	44	18	0	7	4	33	20	12	0	11	30	33	8	4	0	1	1	30	6	38	7	10	12	13	6	2	2	2	46	2	2	2	0	0	13	1	0	3	2	1	0	0	2	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	9	3	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1982	4116	1432	1494	1635	679	463	684	93	336	442	309	41	177	195	148	4	43	229	174	52	184	37	76	74	86	13	59	16	84	112	47	156	64	13	4	7	3	21	29	11	0	8	94	14	7	18	0	0	1	22	0	43	7	8	16	17	15	3	2	2	41	2	3	0	0	0	15	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	4	0	1	2	0	0	0	0	0	5	1	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1983	3348	2202	1502	2784	869	353	556	114	360	499	229	80	191	182	95	9	51	192	143	79	174	61	152	103	139	7	15	28	88	98	50	69	55	11	0	4	2	28	19	13	0	11	41	12	6	6	0	0	1	25	0	17	3	11	8	12	6	1	7	1	37	3	2	0	0	0	13	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	6	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1984	4266	2129	1685	2999	833	358	701	134	423	646	234	111	298	251	138	11	30	148	237	57	156	54	95	88	163	7	61	86	86	36	31	68	54	20	0	4	2	27	27	15	0	64	50	19	6	8	0	1	0	30	0	33	8	7	3	18	5	0	12	2	195	1	0	0	2	0	13	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1985	3108	1253	1994	2559	966	269	733	207	601	621	314	109	202	225	120	9	40	177	189	62	184	31	63	112	110	13	13	94	98	20	40	88	73	31	0	4	2	73	13	25	1	30	36	14	8	9	0	1	2	27	0	17	5	9	6	17	14	3	14	3	0	2	4	0	1	0	11	0	0	5	0	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1986	4066	1117	1859	2227	674	194	746	253	484	655	159	51	208	243	139	5	15	171	215	65	175	18	90	140	69	2	36	70	89	18	29	45	63	26	0	4	3	60	23	19	0	15	49	496	8	6	2	1	1	33	0	536	3	9	2	24	13	1	7	1	0	1	6	0	0	0	7	0	0	1	0	1	2	0	1	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
1987	3864	1285	1457	2528	970	250	771	360	423	858	135	42	173	245	164	5	43	142	171	67	156	7	64	142	77	13	45	55	85	4	21	61	76	31	0	6	2	42	11	21	0	8	45	14	10	4	0	1	4	35	0	48	1	9	6	13	6	3	9	2	0	1	12	0	0	0	7	0	0	5	0	2	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	2	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0
1988	5044	1150	1289	2241	773	298	593	378	339	983	163	50	262	214	196	0	28	109	252	74	167	0	61	169	51	7	41	52	85	3	26	61	92	44	0	5	3	31	5	17	0	10	37	20	8	8	0	1	2	47	0	34	1	9	6	9	11	3	10	3	0	1	14	0	0	0	14	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1989	3796	1200	1445	2515	667	198	568	424	651	1103	149	138	153	218	224	7	19	142	264	37	179	0	45	168	46	14	96	114	90	7	42	59	80	27	0	4	1	31	14	14	5	7	56	13	9	5	0	0	3	40	0	68	0	9	5	12	8	2	11	7	0	3	2	0	0	0	16	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	0	1	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
1990	4211	1195	2028	1979	1053	203	531	552	300	1020	188	189	182	287	232	10	30	137	290	39	155	6	42	163	67	80	33	77	74	17	44	72	66	35	0	0	0	20	11	16	0	5	70	14	9	14	0	0	10	36	0	46	1	8	4	10	10	2	12	1	0	13	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1991	3079	1043	1250	1890	1161	227	474	510	212	1188	144	155	160	333	261	7	91	126	250	48	149	6	54	118	82	37	35	65	73	3	34	68	57	23	0	0	0	24	11	24	0	1	71	9	11	7	0	0	13	32	0	54	1	9	3	11	0	2	14	2	0	6	3	0	0	0	0	0	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1992	3464	846	1128	1853	1200	221	649	904	217	872	202	133	216	357	400	1	62	111	221	43	169	5	80	183	25	2	66	40	91	6	39	58	79	34	0	0	0	52	16	20	0	0	96	13	9	8	0	1	9	54	0	32	1	11	3	17	8	3	60	0	0	6	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1993	2627	798	1029	2334	722	90	603	628	193	848	178	94	236	296	321	0	51	106	212	42	125	3	144	201	22	3	21	30	95	8	30	67	65	34	0	0	0	13	11	21	0	2	57	14	8	16	33	0	11	45	0	28	0	10	3	7	4	1	3	0	0	6	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1994	3191	566	829	1588	637	89	558	270	289	720	170	95	240	269	276	0	64	115	225	26	121	2	54	186	41	3	11	18	96	3	41	45	63	44	0	0	0	11	12	22	0	0	76	8	12	2	35	1	16	71	0	52	1	12	1	9	5	0	6	0	0	5	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1995	2723	762	805	1578	525	620	637	240	186	680	202	153	241	341	353	3	82	129	237	35	110	3	52	197	30	2	11	13	102	8	53	48	65	32	0	0	0	10	14	20	0	1	71	1442	22	0	15	1	19	78	0	64	1	12	3	20	8	0	2	0	0	3	5	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	1	0	0	2	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
1996	2500	1029	584	1537	431	42	740	179	150	673	226	43	272	339	360	1	149	56	223	24	107	5	58	144	18	2	10	18	70	9	9	50	134	40	0	0	0	10	25	22	0	8	24	0	24	0	14	0	18	71	0	151	2	11	2	17	6	1	4	0	0	2	5	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	2	0	0	1	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1997	2824	738	810	1515	466	30	621	282	135	628	194	70	414	485	220	5	89	54	243	30	113	8	68	173	24	2	3	23	91	8	36	68	46	24	0	0	0	7	16	30	0	13	22	1	51	0	21	0	20	65	0	170	2	8	1	22	0	1	4	0	0	5	4	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	2917	652	583	1002	464	32	682	299	155	630	154	76	274	429	173	0	106	44	218	30	83	10	69	166	27	2	19	8	73	10	30	66	45	23	0	0	0	9	36	26	0	2	25	0	26	0	4	0	19	54	0	138	1	8	4	342	8	2	6	0	0	3	6	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
1999	3017	12907	988	1987	482	46	590	255	263	675	221	93	227	423	255	3	127	59	258	395	161	66	69	238	19	2	40	5	128	13	22	57	15	36	0	0	17	24	250	23	2	2	29	0	41	6	4	0	18	78	0	149	5	11	2	18	0	4	1	0	0	5	3	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	3	2	0	1	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2000	3143	616	540	702	425	29	551	82	95	558	110	50	324	315	162	2	31	37	240	14	73	32	58	163	17	1	41	12	85	21	14	73	23	34	0	0	0	14	4	26	0	1	26	0	41	0	3	1	21	68	0	163	2	13	1	15	3	6	2	0	0	3	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2001	2320	489	444	573	312	17	284	31	29	438	112	22	169	133	153	0	12	12	203	18	62	23	35	50	14	0	11	6	45	3	12	52	25	11	0	0	0	5	3	18	0	0	27	0	22	0	0	0	23	16	0	152	1	6	8	69	0	2	1	0	0	4	2	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2002	2718	477	410	561	256	21	263	28	27	400	80	37	130	139	129	1	13	10	160	17	62	29	42	44	9	0	12	9	31	12	7	49	24	6	0	0	0	6	5	18	0	5	14	0	26	0	0	1	26	18	0	124	1	0	0	6	0	3	3	0	0	8	1	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	4	0	0	0	0	2	3	0	1	0	0	0	0	0	0	0	0	0	0	2	1	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2003	3268	642	390	536	247	20	230	9	16	432	71	27	107	88	122	0	19	10	172	17	73	11	47	229	7	1	1	12	218	1	5	46	42	11	0	0	0	3	2	24	0	0	11	0	19	0	0	0	50	16	0	108	2	0	3	19	0	1	1	0	0	6	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	2	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2004	2667	430	846	316	215	15	151	8	13	299	48	15	79	64	75	0	15	5	95	10	46	0	24	252	4	0	0	9	239	0	5	275	9	8	0	0	0	0	2	45	0	1	33	0	17	0	0	0	13	20	0	94	0	0	1	19	0	0	4	0	0	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2005	2192	200	274	226	172	8	134	11	5	275	23	3	26	43	42	0	2	4	39	7	50	3	44	201	16	0	0	4	191	0	3	24	6	8	0	0	0	2	2	587	0	3	2	0	12	0	0	0	16	9	0	66	0	0	0	19	0	0	1	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2006	2751	151	285	254	158	2	133	1	16	236	11	14	36	46	50	0	10	24	42	5	44	0	27	218	13	0	0	7	196	0	1	31	4	4	0	0	0	0	0	16	0	5	5	0	18	0	0	0	9	15	0	56	0	18	1	16	0	1	4	0	0	5	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2007	2473	148	207	301	311	5	156	2	8	1773	25	7	26	36	50	0	6	8	45	7	51	0	33	42	12	0	0	13	22	2	0	25	0	12	0	0	0	0	1	34	0	0	3	0	9	0	0	0	7	11	0	51	0	0	0	22	0	0	1	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2008	1947	136	125	212	172	7	67	0	23	22	33	4	22	35	55	0	0	3	42	3	15	0	18	60	9	0	0	14	16	2	1	15	0	5	0	0	0	0	0	65	0	191	6	0	7	0	0	0	8	22	0	59	0	0	0	8	0	0	3	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	8	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
